Loan_ID,Dependents,Credit_History,gender,maritalstatus,education,selfemployed,area,loanstatus,log_income,log_loanamt,log_loanterm
LP002926,2,0.0,1,1,0,1,1,0,7.9105906122564775,4.663439094112067,5.886104031450156
LP002928,0,1.0,1,1,0,0,1,1,8.766550149546351,4.02535169073515,5.19295685089021
LP002931,2,1.0,1,1,0,1,1,0,8.699514748210191,5.3230099791384085,5.480638923341991
LP002933,3,1.0,1,0,0,1,1,1,9.143880005275912,5.676753802268282,5.886104031450156
LP002936,0,1.0,1,1,0,0,0,1,8.876125585396185,4.955827057601261,5.19295685089021
LP002938,0,1.0,1,1,0,1,2,1,9.68781601606062,5.560681631015528,5.886104031450156
LP002940,0,1.0,1,0,1,0,0,1,8.251403065380556,4.700480365792417,5.886104031450156
LP002941,2,1.0,1,1,1,1,0,0,8.906935339059165,5.231108616854587,5.886104031450156
LP002943,0,0.0,1,0,0,0,1,0,8.00202481821611,4.477336814478207,5.886104031450156
LP002945,0,1.0,1,1,0,1,0,1,9.206633510044856,5.19295685089021,5.886104031450156
LP002948,2,1.0,1,1,0,0,2,1,8.662158961666423,5.2574953720277815,5.886104031450156
LP002949,3,0.0,0,0,0,0,2,0,10.647399137646048,5.857933154483459,5.19295685089021
LP002950,0,1.0,1,1,1,0,0,1,8.645762292210945,5.043425116919247,5.886104031450156
LP002953,3,1.0,1,1,0,0,2,1,8.648747631156539,4.852030263919617,5.886104031450156
LP002958,0,1.0,1,0,0,0,0,1,8.984317679911129,5.147494476813453,5.886104031450156
LP002959,1,1.0,0,1,0,0,1,1,9.392661928770137,6.206575926724928,5.886104031450156
LP002960,0,1.0,1,1,1,0,2,0,8.732304571033183,4.852030263919617,5.19295685089021
LP002961,1,1.0,1,1,0,0,1,1,8.68270762989381,5.153291594497779,5.886104031450156
LP002964,2,1.0,1,1,1,0,0,1,8.59378379357795,5.056245805348308,5.886104031450156
LP002974,0,1.0,1,1,0,0,0,1,8.552946361122055,4.68213122712422,5.886104031450156
LP002978,0,1.0,0,0,0,0,0,1,7.9724660159745655,4.2626798770413155,5.886104031450156
LP002979,3,1.0,1,1,0,0,0,1,8.32020459757888,3.6888794541139363,5.19295685089021
LP002983,1,1.0,1,1,0,0,2,1,9.025455532779063,5.53338948872752,5.886104031450156
LP002984,2,1.0,1,1,0,0,2,1,8.933664178700935,5.231108616854587,5.886104031450156
LP002990,0,0.0,0,0,0,1,1,0,8.430109084509125,4.890349128221754,5.886104031450156
